year,race_num,track,track_type,fin,start,car_num,driver,manu,team_name,laps,laps_led,status,points,stage_1,stage_2,stage_3_or_duel,stage_points
2024,5,Bristol,short track,20,15,43,Erik Jones,Toyota,Legacy Motor Club,498,0,running,17.0,20.0,15.0,,0
2024,5,Bristol,short track,21,18,7,Corey LaJoie,Chevrolet,Spire Motorsports,498,4,running,16.0,25.0,27.0,,0
2024,5,Bristol,short track,22,4,22,Joey Logano,Ford,Team Penske,498,5,running,23.0,11.0,3.0,,8
2024,5,Bristol,short track,23,30,16,A.J. Allmendinger,Chevrolet,Kaulig Racing,498,0,running,0.0,26.0,26.0,,0
2024,5,Bristol,short track,24,31,3,Austin Dillon,Chevrolet,Richard Childress Racing,498,0,running,13.0,33.0,30.0,,0
2024,5,Bristol,short track,25,14,8,Kyle Busch,Chevrolet,Richard Childress Racing,498,5,running,12.0,28.0,32.0,,0
2024,5,Bristol,short track,26,24,38,Todd Gilliland,Ford,Front Row Motorsports,497,0,running,11.0,16.0,13.0,,0
2024,5,Bristol,short track,27,35,77,Carson Hocevar,Chevrolet,Spire Motorsports,497,0,running,10.0,21.0,28.0,,0
2024,5,Bristol,short track,28,20,31,Daniel Hemric,Chevrolet,Kaulig Racing,496,0,running,9.0,24.0,18.0,,0
2024,5,Bristol,short track,29,9,23,Bubba Wallace,Toyota,23XI Racing,496,15,running,10.0,29.0,9.0,,2
2024,5,Bristol,short track,30,23,45,Tyler Reddick,Toyota,23XI Racing,495,4,running,7.0,34.0,33.0,,0
2024,5,Bristol,short track,31,21,2,Austin Cindric,Ford,Team Penske,495,0,running,6.0,30.0,29.0,,0
2024,5,Bristol,short track,32,13,21,Harrison Burton,Ford,Wood Brothers Racing,495,0,running,5.0,32.0,19.0,,0
2024,5,Bristol,short track,33,27,47,"Ricky Stenhouse, Jr.",Chevrolet,JTG Daugherty Racing,495,0,running,4.0,12.0,34.0,,0
2024,5,Bristol,short track,34,22,10,Noah Gragson,Ford,Stewart-Haas Racing,494,0,running,3.0,31.0,31.0,,0
2024,5,Bristol,short track,35,8,24,William Byron,Chevrolet,Hendrick Motorsports,492,0,running,2.0,36.0,35.0,,0
2024,5,Bristol,short track,36,16,71,Zane Smith,Chevrolet,Spire Motorsports,192,0,accident,1.0,35.0,36.0,,0
2024,6,COTA,road course,1,1,24,William Byron,Chevrolet,Hendrick Motorsports,68,42,running,47.0,7.0,8.0,,7
2024,6,COTA,road course,2,4,20,Christopher Bell,Toyota,Joe Gibbs Racing,68,9,running,45.0,1.0,20.0,,10
2024,6,COTA,road course,3,2,54,Ty Gibbs,Toyota,Joe Gibbs Racing,68,1,running,37.0,8.0,11.0,,3
2024,6,COTA,road course,4,17,48,Alex Bowman,Chevrolet,Hendrick Motorsports,68,0,running,33.0,19.0,14.0,,0
2024,6,COTA,road course,5,3,45,Tyler Reddick,Toyota,23XI Racing,68,1,running,34.0,9.0,13.0,,2
2024,6,COTA,road course,6,14,13,A.J. Allmendinger,Chevrolet,Kaulig Racing,68,0,running,0.0,14.0,22.0,,0
2024,6,COTA,road course,7,6,1,Ross Chastain,Chevrolet,Trackhouse Racing,68,10,running,31.0,10.0,12.0,,1
2024,6,COTA,road course,8,20,17,Chris Buescher,Ford,RFK Racing,68,0,running,29.0,26.0,18.0,,0
2024,6,COTA,road course,9,16,8,Kyle Busch,Chevrolet,Richard Childress Racing,68,0,running,28.0,13.0,17.0,,0
2024,6,COTA,road course,10,7,19,"Martin Truex, Jr.",Toyota,Joe Gibbs Racing,68,2,running,35.0,37.0,3.0,,8
2024,6,COTA,road course,11,35,22,Joey Logano,Ford,Team Penske,68,0,running,26.0,24.0,24.0,,0
2024,6,COTA,road course,12,28,12,Ryan Blaney,Ford,Team Penske,68,0,running,34.0,23.0,2.0,,9
2024,6,COTA,road course,13,32,14,Chase Briscoe,Ford,Stewart-Haas Racing,68,0,running,24.0,35.0,25.0,,0
2024,6,COTA,road course,14,8,11,Denny Hamlin,Toyota,Joe Gibbs Racing,68,3,running,33.0,16.0,1.0,,10
2024,6,COTA,road course,15,10,23,Bubba Wallace,Toyota,23XI Racing,68,0,running,22.0,32.0,27.0,,0
2024,6,COTA,road course,16,9,9,Chase Elliott,Chevrolet,Hendrick Motorsports,68,0,running,21.0,18.0,21.0,,0
2024,6,COTA,road course,17,15,5,Kyle Larson,Chevrolet,Hendrick Motorsports,68,0,running,20.0,15.0,15.0,,0
2024,6,COTA,road course,18,11,2,Austin Cindric,Ford,Team Penske,68,0,running,26.0,4.0,28.0,,7
2024,6,COTA,road course,19,34,71,Zane Smith,Chevrolet,Spire Motorsports,68,0,running,18.0,31.0,26.0,,0
2024,6,COTA,road course,20,12,16,Shane Van Gisbergen,Chevrolet,Kaulig Racing,68,0,running,0.0,20.0,31.0,,0
2024,6,COTA,road course,21,22,42,John Hunter Nemechek,Toyota,Legacy Motor Club,68,0,running,20.0,38.0,7.0,,4
2024,6,COTA,road course,22,18,77,Carson Hocevar,Chevrolet,Spire Motorsports,68,0,running,15.0,22.0,23.0,,0
2024,6,COTA,road course,23,24,41,Ryan Preece,Ford,Stewart-Haas Racing,68,0,running,20.0,30.0,5.0,,6
2024,6,COTA,road course,24,5,7,Corey LaJoie,Chevrolet,Spire Motorsports,68,0,running,13.0,27.0,29.0,,0
2024,6,COTA,road course,25,21,3,Austin Dillon,Chevrolet,Richard Childress Racing,68,0,running,18.0,5.0,16.0,,6
2024,6,COTA,road course,26,26,38,Todd Gilliland,Ford,Front Row Motorsports,68,0,running,18.0,25.0,4.0,,7
2024,6,COTA,road course,27,23,15,Kaz Grala,Ford,Rick Ware Racing,68,0,running,10.0,17.0,37.0,,0
2024,6,COTA,road course,28,30,47,"Ricky Stenhouse, Jr.",Chevrolet,JTG Daugherty Racing,68,0,running,14.0,6.0,34.0,,5
2024,6,COTA,road course,29,25,50,Kamui Kobayashi,Toyota,23XI Racing,68,0,running,8.0,28.0,36.0,,0
2024,6,COTA,road course,30,29,21,Harrison Burton,Ford,Wood Brothers Racing,68,0,running,7.0,34.0,32.0,,0
2024,6,COTA,road course,31,19,99,Daniel Suarez,Chevrolet,Trackhouse Racing,68,0,running,15.0,2.0,35.0,,9
2024,6,COTA,road course,32,38,43,Erik Jones,Toyota,Legacy Motor Club,68,0,running,5.0,36.0,33.0,,0
2024,6,COTA,road course,33,36,6,Brad Keselowski,Ford,RFK Racing,68,0,running,9.0,12.0,6.0,,5
2024,6,COTA,road course,34,39,10,Noah Gragson,Ford,Stewart-Haas Racing,67,0,running,3.0,29.0,30.0,,0
2024,6,COTA,road course,35,31,4,Josh Berry,Ford,Stewart-Haas Racing,67,0,running,3.0,33.0,10.0,,1
2024,6,COTA,road course,36,37,66,Timmy Hill,Ford,MBM Motorsports,66,0,running,0.0,39.0,38.0,,0
2024,6,COTA,road course,37,33,31,Daniel Hemric,Chevrolet,Kaulig Racing,66,0,running,3.0,11.0,9.0,,2
2024,6,COTA,road course,38,27,34,Michael McDowell,Ford,Front Row Motorsports,51,0,steering,9.0,3.0,39.0,,8
2024,6,COTA,road course,39,13,51,Justin Haley,Ford,Rick Ware Racing,68,0,running/DQ,1.0,21.0,19.0,,0
2024,7,Richmond,short track,1,11,11,Denny Hamlin,Toyota,Joe Gibbs Racing,407,17,running,46.0,11.0,5.0,,6
2024,7,Richmond,short track,2,10,22,Joey Logano,Ford,Team Penske,407,0,running,49.0,5.0,3.0,,14
2024,7,Richmond,short track,3,1,5,Kyle Larson,Chevrolet,Hendrick Motorsports,407,144,running,51.0,1.0,4.0,,17
2024,7,Richmond,short track,4,7,19,"Martin Truex, Jr.",Toyota,Joe Gibbs Racing,407,228,running,50.0,4.0,1.0,,17
2024,7,Richmond,short track,5,2,9,Chase Elliott,Chevrolet,Hendrick Motorsports,407,5,running,36.0,7.0,13.0,,4
2024,7,Richmond,short track,6,29,20,Christopher Bell,Toyota,Joe Gibbs Racing,407,9,running,36.0,19.0,6.0,,5
2024,7,Richmond,short track,7,13,24,William Byron,Chevrolet,Hendrick Motorsports,407,0,running,32.0,12.0,9.0,,2
2024,7,Richmond,short track,8,23,6,Brad Keselowski,Ford,RFK Racing,407,0,running,29.0,20.0,11.0,,0
2024,7,Richmond,short track,9,14,17,Chris Buescher,Ford,RFK Racing,407,0,running,32.0,13.0,7.0,,4
2024,7,Richmond,short track,10,19,45,Tyler Reddick,Toyota,23XI Racing,407,0,running,28.0,16.0,10.0,,1
2024,7,Richmond,short track,11,30,4,Josh Berry,Ford,Stewart-Haas Racing,407,2,running,37.0,9.0,2.0,,11
2024,7,Richmond,short track,12,17,10,Noah Gragson,Ford,Stewart-Haas Racing,407,0,running,25.0,17.0,12.0,,0
2024,7,Richmond,short track,13,5,23,Bubba Wallace,Toyota,23XI Racing,407,2,running,36.0,2.0,8.0,,12
2024,7,Richmond,short track,14,27,43,Erik Jones,Toyota,Legacy Motor Club,407,0,running,23.0,32.0,14.0,,0
2024,7,Richmond,short track,15,3,1,Ross Chastain,Chevrolet,Trackhouse Racing,407,0,running,25.0,8.0,15.0,,3
2024,7,Richmond,short track,16,8,54,Ty Gibbs,Toyota,Joe Gibbs Racing,407,0,running,21.0,15.0,18.0,,0
2024,7,Richmond,short track,17,4,48,Alex Bowman,Chevrolet,Hendrick Motorsports,407,0,running,28.0,3.0,19.0,,8
2024,7,Richmond,short track,18,32,14,Chase Briscoe,Ford,Stewart-Haas Racing,407,0,running,19.0,29.0,17.0,,0
2024,7,Richmond,short track,19,12,12,Ryan Blaney,Ford,Team Penske,407,0,running,18.0,26.0,26.0,,0
2024,7,Richmond,short track,20,15,8,Kyle Busch,Chevrolet,Richard Childress Racing,407,0,running,17.0,27.0,16.0,,0
2024,7,Richmond,short track,21,6,38,Todd Gilliland,Ford,Front Row Motorsports,407,0,running,21.0,6.0,22.0,,5
2024,7,Richmond,short track,22,20,99,Daniel Suarez,Chevrolet,Trackhouse Racing,407,0,running,15.0,14.0,20.0,,0
2024,7,Richmond,short track,23,9,2,Austin Cindric,Ford,Team Penske,406,0,running,14.0,28.0,23.0,,0
2024,7,Richmond,short track,24,22,3,Austin Dillon,Chevrolet,Richard Childress Racing,406,0,running,13.0,24.0,27.0,,0
2024,7,Richmond,short track,25,18,42,John Hunter Nemechek,Toyota,Legacy Motor Club,406,0,running,12.0,23.0,24.0,,0
2024,7,Richmond,short track,26,31,34,Michael McDowell,Ford,Front Row Motorsports,406,0,running,11.0,33.0,31.0,,0
2024,7,Richmond,short track,27,25,77,Carson Hocevar,Chevrolet,Spire Motorsports,406,0,running,10.0,31.0,29.0,,0
2024,7,Richmond,short track,28,16,41,Ryan Preece,Ford,Stewart-Haas Racing,406,0,running,10.0,10.0,32.0,,1
2024,7,Richmond,short track,29,33,16,Ty Dillon,Chevrolet,Kaulig Racing,406,0,running,0.0,35.0,21.0,,0
2024,7,Richmond,short track,30,34,31,Daniel Hemric,Chevrolet,Kaulig Racing,405,0,running,7.0,34.0,30.0,,0
2024,7,Richmond,short track,31,35,15,Kaz Grala,Ford,Rick Ware Racing,405,0,running,6.0,25.0,33.0,,0
2024,7,Richmond,short track,32,36,51,Justin Haley,Ford,Rick Ware Racing,405,0,running,5.0,21.0,36.0,,0
2024,7,Richmond,short track,33,24,47,"Ricky Stenhouse, Jr.",Chevrolet,JTG Daugherty Racing,405,0,running,4.0,18.0,28.0,,0
2024,7,Richmond,short track,34,26,21,Harrison Burton,Ford,Wood Brothers Racing,405,0,running,3.0,30.0,35.0,,0
2024,7,Richmond,short track,35,28,71,Zane Smith,Chevrolet,Spire Motorsports,404,0,running,2.0,22.0,25.0,,0
2024,7,Richmond,short track,36,21,7,Corey LaJoie,Chevrolet,Spire Motorsports,404,0,running,1.0,36.0,34.0,,0
2024,8,Martinsville,short track,1,18,24,William Byron,Chevrolet,Hendrick Motorsports,415,88,running,46.0,8.0,8.0,,6
2024,8,Martinsville,short track,2,1,5,Kyle Larson,Chevrolet,Hendrick Motorsports,415,86,running,53.0,1.0,3.0,,18
2024,8,Martinsville,short track,3,3,9,Chase Elliott,Chevrolet,Hendrick Motorsports,415,64,running,49.0,3.0,4.0,,15
2024,8,Martinsville,short track,4,2,23,Bubba Wallace,Toyota,23XI Racing,415,0,running,51.0,2.0,2.0,,18
2024,8,Martinsville,short track,5,9,12,Ryan Blaney,Ford,Team Penske,415,0,running,32.0,12.0,20.0,,0
2024,8,Martinsville,short track,6,6,22,Joey Logano,Ford,Team Penske,415,84,running,42.0,6.0,5.0,,11
2024,8,Martinsville,short track,7,19,45,Tyler Reddick,Toyota,23XI Racing,415,0,running,30.0,17.0,12.0,,0
2024,8,Martinsville,short track,8,10,48,Alex Bowman,Chevrolet,Hendrick Motorsports,415,0,running,34.0,11.0,6.0,,5
2024,8,Martinsville,short track,9,22,41,Ryan Preece,Ford,Stewart-Haas Racing,415,0,running,28.0,19.0,14.0,,0
2024,8,Martinsville,short track,10,5,14,Chase Briscoe,Ford,Stewart-Haas Racing,415,8,running,38.0,4.0,7.0,,11
2024,8,Martinsville,short track,11,8,11,Denny Hamlin,Toyota,Joe Gibbs Racing,415,66,running,40.0,7.0,1.0,,14
2024,8,Martinsville,short track,12,17,43,Erik Jones,Toyota,Legacy Motor Club,415,0,running,25.0,20.0,18.0,,0
2024,8,Martinsville,short track,13,16,38,Todd Gilliland,Ford,Front Row Motorsports,415,0,running,24.0,16.0,19.0,,0
2024,8,Martinsville,short track,14,12,1,Ross Chastain,Chevrolet,Trackhouse Racing,415,0,running,25.0,13.0,9.0,,2
2024,8,Martinsville,short track,15,30,17,Chris Buescher,Ford,RFK Racing,414,0,running,22.0,26.0,22.0,,0
2024,8,Martinsville,short track,16,11,8,Kyle Busch,Chevrolet,Richard Childress Racing,414,0,running,22.0,10.0,13.0,,1
2024,8,Martinsville,short track,17,25,77,Carson Hocevar,Chevrolet,Spire Motorsports,414,0,running,20.0,24.0,16.0,,0
2024,8,Martinsville,short track,18,4,19,"Martin Truex, Jr.",Toyota,Joe Gibbs Racing,414,0,running,25.0,5.0,11.0,,6
2024,8,Martinsville,short track,19,15,54,Ty Gibbs,Toyota,Joe Gibbs Racing,414,0,running,18.0,18.0,17.0,,0
2024,8,Martinsville,short track,20,26,10,Noah Gragson,Ford,Stewart-Haas Racing,414,0,running,17.0,27.0,26.0,,0
2024,8,Martinsville,short track,21,35,34,Michael McDowell,Ford,Front Row Motorsports,414,0,running,16.0,30.0,28.0,,0
2024,8,Martinsville,short track,22,21,99,Daniel Suarez,Chevrolet,Trackhouse Racing,414,13,running,15.0,21.0,21.0,,0
2024,8,Martinsville,short track,23,14,2,Austin Cindric,Ford,Team Penske,414,6,running,14.0,15.0,15.0,,0
2024,8,Martinsville,short track,24,13,6,Brad Keselowski,Ford,RFK Racing,414,0,running,13.0,14.0,25.0,,0
2024,8,Martinsville,short track,25,7,4,Josh Berry,Ford,Stewart-Haas Racing,413,0,running,15.0,9.0,10.0,,3
2024,8,Martinsville,short track,26,31,15,Kaz Grala,Ford,Rick Ware Racing,413,0,running,11.0,32.0,30.0,,0
2024,8,Martinsville,short track,27,33,16,Josh Williams,Chevrolet,Kaulig Racing,413,0,running,0.0,34.0,31.0,,0
2024,8,Martinsville,short track,28,36,31,Daniel Hemric,Chevrolet,Kaulig Racing,413,0,running,9.0,35.0,27.0,,0
2024,8,Martinsville,short track,29,23,47,"Ricky Stenhouse, Jr.",Chevrolet,JTG Daugherty Racing,413,0,running,8.0,22.0,24.0,,0
2024,8,Martinsville,short track,30,27,51,Justin Haley,Ford,Rick Ware Racing,413,0,running,7.0,36.0,34.0,,0
2024,8,Martinsville,short track,31,24,71,Zane Smith,Chevrolet,Spire Motorsports,412,0,running,6.0,25.0,23.0,,0
2024,8,Martinsville,short track,32,32,7,Corey LaJoie,Chevrolet,Spire Motorsports,412,0,running,5.0,28.0,35.0,,0
2024,8,Martinsville,short track,33,34,21,Harrison Burton,Ford,Wood Brothers Racing,412,0,running,4.0,33.0,32.0,,0
2024,8,Martinsville,short track,34,28,3,Austin Dillon,Chevrolet,Richard Childress Racing,412,0,running,3.0,31.0,33.0,,0
2024,8,Martinsville,short track,35,20,20,Christopher Bell,Toyota,Joe Gibbs Racing,411,0,running,2.0,23.0,36.0,,0
2024,8,Martinsville,short track,36,29,42,John Hunter Nemechek,Toyota,Legacy Motor Club,396,0,accident,1.0,29.0,29.0,,0
2024,8,Martinsville,short track,37,37,66,David Starr,Ford,MBM Motorsports,311,0,power steering,0.0,37.0,37.0,,0
2024,9,Texas,intermediate,1,24,9,Chase Elliott,Chevrolet,Hendrick Motorsports,276,39,running,45.0,7.0,10.0,,5
2024,9,Texas,intermediate,2,22,6,Brad Keselowski,Ford,RFK Racing,276,0,running,40.0,28.0,6.0,,5
2024,9,Texas,intermediate,3,6,24,William Byron,Chevrolet,Hendrick Motorsports,276,0,running,36.0,9.0,13.0,,2
2024,9,Texas,intermediate,4,4,45,Tyler Reddick,Toyota,23XI Racing,276,37,running,40.0,4.0,11.0,,7
2024,9,Texas,intermediate,5,17,99,Daniel Suarez,Chevrolet,Trackhouse Racing,276,0,running,32.0,32.0,22.0,,0
2024,9,Texas,intermediate,6,5,14,Chase Briscoe,Ford,Stewart-Haas Racing,276,0,running,43.0,5.0,5.0,,12
2024,9,Texas,intermediate,7,10,23,Bubba Wallace,Toyota,23XI Racing,276,5,running,40.0,10.0,2.0,,10
2024,9,Texas,intermediate,8,15,3,Austin Dillon,Chevrolet,Richard Childress Racing,276,0,running,29.0,31.0,25.0,,0
2024,9,Texas,intermediate,9,35,8,Kyle Busch,Chevrolet,Richard Childress Racing,276,0,running,28.0,33.0,19.0,,0
2024,9,Texas,intermediate,10,16,77,Carson Hocevar,Chevrolet,Spire Motorsports,276,0,running,27.0,29.0,16.0,,0
2024,9,Texas,intermediate,11,20,22,Joey Logano,Ford,Team Penske,276,14,running,26.0,19.0,20.0,,0
2024,9,Texas,intermediate,12,26,41,Ryan Preece,Ford,Stewart-Haas Racing,276,0,running,25.0,24.0,24.0,,0
2024,9,Texas,intermediate,13,2,54,Ty Gibbs,Toyota,Joe Gibbs Racing,276,5,running,26.0,21.0,9.0,,2
2024,9,Texas,intermediate,14,9,19,"Martin Truex, Jr.",Toyota,Joe Gibbs Racing,276,0,running,23.0,12.0,21.0,,0
2024,9,Texas,intermediate,15,19,17,Chris Buescher,Ford,RFK Racing,276,0,running,22.0,17.0,18.0,,0
2024,9,Texas,intermediate,16,36,16,Ty Dillon,Chevrolet,Kaulig Racing,276,0,running,0.0,37.0,32.0,,0
2024,9,Texas,intermediate,17,3,20,Christopher Bell,Toyota,Joe Gibbs Racing,276,1,running,29.0,2.0,29.0,,9
2024,9,Texas,intermediate,18,21,10,Noah Gragson,Ford,Stewart-Haas Racing,276,0,running,19.0,20.0,14.0,,0
2024,9,Texas,intermediate,19,27,43,Erik Jones,Toyota,Legacy Motor Club,276,0,running,25.0,27.0,4.0,,7
2024,9,Texas,intermediate,20,38,31,Daniel Hemric,Chevrolet,Kaulig Racing,276,0,running,17.0,15.0,31.0,,0
2024,9,Texas,intermediate,21,1,5,Kyle Larson,Chevrolet,Hendrick Motorsports,276,77,running,26.0,1.0,33.0,,10
2024,9,Texas,intermediate,22,23,7,Corey LaJoie,Chevrolet,Spire Motorsports,276,0,running,15.0,30.0,28.0,,0
2024,9,Texas,intermediate,23,31,47,"Ricky Stenhouse, Jr.",Chevrolet,JTG Daugherty Racing,276,0,running,17.0,23.0,8.0,,3
2024,9,Texas,intermediate,24,32,51,Justin Haley,Ford,Rick Ware Racing,276,0,running,13.0,35.0,17.0,,0
2024,9,Texas,intermediate,25,8,2,Austin Cindric,Ford,Team Penske,276,0,running,12.0,14.0,23.0,,0
